394,79999999999995 
378,1999999999999 
390,2 
388,19999999999993 
386,99999999999994 
382,8 
350,99999999999994 
387,8999999999999 
375,99999999999994 
403,59999999999997 
373,0 
386,69999999999993 
371,9999999999999 
382,4 
389,29999999999995 
379,9 
379,7000000000001 
400,2 
359,7 
372,3 
363,09999999999997 
389,1 
414,1 
368,70000000000005 
379,9 
381,30000000000007 
362,20000000000005 
381,59999999999997 
376,0 
387,59999999999997 
