3,2413793103448274 
3,2857142857142856 
3,269230769230769 
3,2857142857142856 
3,3421052631578947 
3,2413793103448274 
3,3513513513513513 
3,2 
3,2666666666666666 
3,2 
3,3421052631578947 
3,24 
3,257142857142857 
3,28125 
3,2 
3,225806451612903 
3,28125 
3,303030303030303 
3,225806451612903 
3,3333333333333335 
3,2 
3,225806451612903 
3,269230769230769 
3,2 
3,28125 
3,2 
3,257142857142857 
3,3421052631578947 
3,225806451612903 
3,324324324324324 
