331,80000000000007	11,836293436293438	145,8	
307,8	12,055212355212355	142,45000000000002	
327,4	10,94517374517374	153,95000000000002	
325,09999999999997	11,826640926640923	145,10000000000002	
336,59999999999997	12,201544401544401	167,20000000000002	
328,2	12,756370656370661	143,45000000000002	
356,49999999999994	12,277992277992274	175,0	
327,90000000000003	11,75752895752895	164,00000000000003	
331,4999999999999	12,031660231660231	153,50000000000003	
313,6000000000001	12,010038610038606	148,85000000000002	
329,80000000000007	12,591891891891889	143,70000000000002	
322,8	11,57953667953668	152,35000000000002	
318,1999999999999	11,66061776061776	144,70000000000002	
325,6000000000001	11,889961389961389	149,15	
321,19999999999993	12,576833976833978	154,6	
328,2	12,384555984555984	140,70000000000002	
322,0999999999999	11,293050193050187	169,20000000000002	
342,2	11,427799227799229	163,64999999999998	
323,0999999999999	11,39073359073359	174,45	
293,3999999999999	12,584942084942083	152,65	
319,6	12,205405405405404	141,10000000000002	
318,6999999999999	11,543243243243241	156,64999999999995	
307,90000000000003	12,393822393822393	155,45000000000002	
303,0999999999999	12,122007722007718	164,15000000000003	
319,19999999999993	12,12316602316602	166,10000000000002	
327,20000000000005	12,535135135135132	157,6	
338,7	12,359459459459458	153,50000000000003	
342,0	11,379536679536681	165,35	
350,4999999999999	11,853281853281851	151,60000000000002	
329,5	11,892277992277986	171,45000000000002	
