13885,0	55,0	
14735,0	61,0	
13020,0	49,0	
13885,0	55,0	
13885,0	55,0	
13020,0	49,0	
12850,0	48,0	
14735,0	61,0	
14705,0	61,0	
13885,0	55,0	
13885,0	55,0	
15140,0	64,0	
13020,0	49,0	
13885,0	55,0	
15555,0	67,0	
13885,0	55,0	
13885,0	55,0	
15515,0	67,0	
14735,0	61,0	
15515,0	67,0	
13885,0	55,0	
14705,0	61,0	
14735,0	61,0	
14705,0	61,0	
13020,0	49,0	
14735,0	61,0	
13020,0	49,0	
13870,0	55,0	
13020,0	49,0	
13870,0	55,0	
