107,15000000000003 
111,85000000000001 
104,25 
119,9 
128,75 
118,95 
115,90000000000002 
117,10000000000001 
128,15 
121,35 
111,15 
121,10000000000001 
123,35 
110,30000000000001 
126,5 
131,7 
127,15 
128,95 
122,20000000000002 
126,5 
104,95000000000002 
118,30000000000001 
117,8 
106,1 
103,15000000000002 
123,10000000000001 
116,75 
109,05 
99,55000000000001 
113,85000000000001 
