2253,0	780,0	
2105,0	745,0	
2253,0	780,0	
2426,0	820,0	
2105,0	745,0	
2426,0	820,0	
2253,0	780,0	
2253,0	780,0	
2105,0	745,0	
2616,0	855,0	
2426,0	820,0	
2105,0	745,0	
2426,0	820,0	
2105,0	745,0	
2253,0	780,0	
2426,0	820,0	
2582,0	855,0	
2426,0	820,0	
2426,0	820,0	
2105,0	745,0	
2105,0	745,0	
2426,0	820,0	
2426,0	820,0	
2409,0	815,0	
2409,0	815,0	
2253,0	780,0	
2105,0	745,0	
2105,0	745,0	
2105,0	745,0	
2253,0	780,0	
